"","x"
"SLC25A19",0.310365241490482
"GRB2",0.516542884865162
"TMEM94",0.481199179198324
"CASKIN2",0.598231532581545
"TSEN54",0.318253683405353
"LLGL2",0.587600086445865
"MYO15B",0.329638289688579
"SMIM5",0.544495866160762
"RECQL5",0.436085173190012
"SAP30BP",0.228207956704443
"ITGB4",0.38754467031483
"GALK1",0.740432079618065
"UNK",0.406484708106988
"H3F3B",0.291768336314878
"RP11-552F3.4",0.475761941759383
"UNC13D",0.451306492207759
"WBP2",0.192851795198299
"TRIM47",0.447179825567348
"RP11-552F3.9",0.443961164769907
"TRIM65",0.574821319870298
"RP11-552F3.10",0.536111620687094
"MRPL38",0.231967866919489
"FBF1",0.428594349936157
"ACOX1",0.319323058637715
"TEN1",0.330889165010683
"CDK3",0.496447040202132
"EVPL",0.903339958564141
"SRP68",0.158221267771127
"RP11-449J21.3",0.561879644241197
"EXOC7",0.613222691117523
"RP11-449J21.5",0.530202247165425
"FOXJ1",0.5371195247252
"ATF4P3",0.78715350048785
"RNF157",0.326745333837799
"UBALD2",0.218109666628037
"QRICH2",0.70735238968071
"SPHK1",0.271955456296171
"PRPSAP1",0.615742378022279
"UBE2O",0.475812047467004
"AANAT",0.722404292590273
"RHBDF2",0.326000983936622
"PRCD",0.592049276726987
"RP11-666A8.7",0.814395949733788
"CYGB",0.440000612216927
"RP11-666A8.12",0.766391857262573
"RP11-666A8.8",0.704148928900195
"SNHG16",0.316802300098258
"RP11-666A8.9",0.785500266401409
"ST6GALNAC2",0.659244472939873
"ST6GALNAC1",0.728814994721592
"MXRA7",0.547643664128808
"JMJD6",0.147959661013183
"METTL23",0.579486971194686
"SRSF2",0.703977439547881
"MFSD11",0.442963197655335
"SNHG20",0.673625039151049
"SEC14L1",0.366040983697332
"SEPT9",0.494195334288054
"RP11-75C10.6",0.784394099985576
"TNRC6C",0.364010917413966
"TNRC6C-AS1",0.611242474279411
"TMC8",0.672036919986363
"TMC6",0.491298069916405
"SYNGR2",0.295152971092257
"TK1",0.580655570597645
"AFMID",0.378869769154108
"BIRC5",0.75323770647437
"SOCS3",0.395601090240895
"RP11-806H10.4",0.480040347385671
"PGS1",0.312335237765149
"DNAH17",0.592283761529384
"CYTH1",0.460939217824337
"USP36",0.205664196590153
"RPL9P29",0.530690094125674
"TIMP2",0.263138982857834
"LGALS3BP",0.216829806440107
"CANT1",0.331928153912547
"C1QTNF1",0.48924866552084
"ENGASE",0.334177739739252
"RBFOX3",0.621604943918125
"CBX2",0.556308394292321
"CBX8",0.561983174362898
"CBX4",0.653660998425392
"RP11-353N14.5",0.582853417689793
"TBC1D16",0.573113983370704
"CCDC40",0.525480432990431
"GAA",0.558266454702692
"EIF4A3",0.377244487689255
"RP11-334C17.3",0.69303315823116
"CARD14",0.55874613800865
"RP11-334C17.5",0.422932649907094
"SLC26A11",0.483617149056874
"SGSH",0.423738533562964
"RNF213",0.560674698841048
"CTD-2047H16.3",0.743382072175468
"CTD-2047H16.4",0.798778558816059
"ENDOV",0.601208915453389
"CTD-2526A2.2",0.642995613005294
"NPTX1",0.60738123933351
"RPTOR",0.427857250003025
"CHMP6",0.360975923483278
"CTD-2561B21.8",0.775487954337705
"BAIAP2-AS1",0.430105885467878
"BAIAP2",0.436974276355824
"AATK",0.683638074464344
"RP11-455O6.2",0.73708783532644
"CEP131",0.436338904112505
"AC027601.1",0.550251082072255
"TEPSIN",0.220946702430298
"C17orf89",0.261165499222142
"RP11-455O6.8",0.791260716660578
"RP11-455O6.5",0.711077889453071
"SLC38A10",0.411363885833652
"LINC00482",0.567542609766767
"RP11-455O6.9",0.688354491412918
"RP11-1055B8.9",0.605428957352294
"RP11-1055B8.3",0.722766747401778
"RP11-1055B8.4",0.591096430246727
"BAHCC1",0.759055314141998
"RP11-1055B8.1",0.76844734784541
"RP13-766D20.4",0.72086641869122
"RP13-766D20.2",0.671994085717953
"ACTG1",0.369897541404197
"FSCN2",0.544018907405536
"FAAP100",0.59276647117803
"NPLOC4",0.228288436270313
"PDE6G",0.786945987102149
"OXLD1",0.279923934420983
"CCDC137",0.160871097935292
"HGS",0.144446176873394
"ARL16",0.622179011527327
"RP13-1032I1.11",0.676376269468854
"RP13-1032I1.7",0.337275012155681
"MRPL12",0.163534957743496
"SLC25A10",0.695479135506381
"GCGR",0.801107284997887
"MCRIP1",0.438622634995845
"PPP1R27",0.591715236474716
"P4HB",0.481638215229509
"RP11-498C9.4",0.540291901637968
"ARHGDIA",0.200395496088341
"RP11-498C9.15",0.637221610967534
"ANAPC11",0.153717516248441
"ALYREF",0.348496541753674
"PCYT2",0.463748487509947
"SIRT7",0.204990167310349
"MAFG",0.286288210314476
"MAFG-AS1",0.468518631417407
"PYCR1",0.391219373119814
"MYADML2",0.228281054646514
"NOTUM",0.366899696772285
"ASPSCR1",0.3334961242216
"STRA13",0.449741618841381
"LRRC45",0.354325280711238
"RAC3",0.637468820037456
"DCXR",0.461657577044399
"RP13-650J16.1",0.640415146767751
"GPS1",0.295408004733055
"RFNG",0.3213578633529
"DUS1L",0.197167693580132
"FASN",0.361911610265347
"RP11-1376P16.2",0.802113910870254
"CCDC57",0.279841944640064
"RP13-516M14.2",0.491961589546903
"SLC16A3",0.297911857215265
"RP13-516M14.10",0.544334699587936
"RP13-516M14.8",0.479062701036103
"CSNK1D",0.229001737769326
"RP13-516M14.4",0.496235607552291
"RP13-516M14.1",0.370817296813612
"CD7",0.603461417151313
"SECTM1",0.447393372067499
"UTS2R",0.522956702097285
"OGFOD3",0.511618192982534
"HEXDC",0.485918492169529
"HEXDC-IT1",0.674614528877279
"C17orf62",0.282794887616029
"NARF",0.626732562997727
"RP13-20L14.6",0.63184957955852
"RP13-20L14.10",0.569025896020715
"NARF-IT1",0.673183747989556
"FOXK2",0.136556932599245
"RP13-638C3.2",0.743552227978956
"RP13-638C3.3",0.744350971090142
"WDR45B",0.433247344143905
"RP13-638C3.5",0.717897542836525
"RAB40B",0.624813553276875
"RP11-388C12.1",0.596673505963186
"FN3KRP",0.50946158433704
"FN3K",0.542685927245832
"RP11-388C12.8",0.619724094905849
"TBCD",0.506353018737154
"ZNF750",0.584079987523719
"RP11-497H17.1",0.620672186764404
"B3GNTL1",0.542027985481582
"METRNL",0.52594183054171
"AC144831.3",0.733337063532087
"AC144831.1",0.721472222447034
"ROCK1P1",0.853640634342687
"USP14",0.250123761162705
"THOC1",0.594712969281291
"RP11-705O1.8",0.690338619821097
"COLEC12",0.473725302447252
"TYMS",0.776621691543313
"ENOSF1",0.59538224865373
"RP11-769O8.1",0.719304925740721
"YES1",0.401098963054306
"RP11-672L10.6",0.634853531482019
"ADCYAP1",0.683958255382614
"RP11-715F3.2",0.797049126960426
"METTL4",0.502276772681327
"NDC80",0.737603218953678
"CBX3P2",0.649908949212795
"SMCHD1",0.190338318359572
"EMILIN2",0.378856703506026
"LPIN2",0.592628363507097
"RP13-270P17.2",0.714761669629887
"MYOM1",0.122376994185095
"MYL12A",0.422480841182648
"RP13-270P17.1",0.579691561474109
"MYL12B",0.528859122782447
"TGIF1",0.238559872494125
"DLGAP1-AS1",0.355651748828066
"DLGAP1-AS2",0.424196969608438
"LINC00526",0.695165045712503
"LINC00667",0.513360081193778
"ZBTB14",0.312174337178848
"EPB41L3",0.522655342006818
"L3MBTL4",0.598372800541635
"RPL6P27",0.912153908594479
"ARHGAP28",0.329466933913603
"LAMA1",0.453660900259115
"PTPRM",0.605570523551003
"RP11-789C17.1",0.645508256029901
"RAB12",0.366818649427593
"RP11-661O13.1",0.600969626544241
"MTCL1",0.427064678210766
"NDUFV2",0.235716153499528
"RP11-143J12.3",0.612544121043494
"NDUFV2-AS1",0.665272295459351
"ANKRD12",0.274338763605364
"RP11-888D10.4",0.60575764654897
"TWSG1",0.462156481484975
"RALBP1",0.240777993722252
"PPP4R1",0.457199495377615
"RAB31",0.24146458639843
"RP11-474N24.6",0.586060159015085
"VAPA",0.402559878749307
"APCDD1",0.393702620561119
"NAPG",0.638765893554252
"RP11-883A18.3",0.673269063984505
"PIEZO2",0.643844485228633
"GNAL",0.592777100010365
"CHMP1B",0.489603189655029
"MPPE1",0.656234400686177
"IMPA2",0.41928604412964
"RP11-703I16.1",0.647156586758079
"RP11-815J4.7",0.783083240058482
"CIDEA",0.732701776249306
"TUBB6",0.225806406048283
"AFG3L2",0.417145599505047
"PRELID3A",0.532604983919587
"RP11-861E21.2",0.590659424801358
"SPIRE1",0.334210631661408
"PSMG2",0.218354144391234
"RP11-973H7.3",0.742145905871848
"CEP76",0.449437212972721
"PTPN2",0.33634126999603
"SEH1L",0.20227983536983
"CEP192",0.39954572998953
"LDLRAD4",0.434264137465823
"FAM210A",0.18752531829837
"RNMT",0.220604470497952
"ZNF519",0.278833368213966
"ANKRD20A5P",0.34926056379163
"CYP4F35P",0.417300324802783
"ROCK1",0.36875846131847
"ESCO1",0.32833599903743
"SNRPD1",0.402137491739081
"ABHD3",0.394781884151688
"MIB1",0.298002021556471
"GATA6-AS1",0.672047722560916
"GATA6",0.628519546570044
"RBBP8",0.354046576210063
"CABLES1",0.680115425619514
"TMEM241",0.766420471819415
"RIOK3",0.186226117572581
"C18orf8",0.129181258202099
"NPC1",0.156131548508482
"ANKRD29",0.41949242435594
"LAMA3",0.516889088413715
"TTC39C",0.460816534398701
"RP11-799B12.2",0.479893594738811
"CABYR",0.718820346850568
"RP11-799B12.4",0.754389897615954
"OSBPL1A",0.580171573523379
"IMPACT",0.26951196349348
"ZNF521",0.493394508745608
"SS18",0.429867317007953
"TAF4B",0.356367725266639
"RP11-9E17.1",0.605264865429009
"KCTD1",0.633652336534221
"AQP4",0.309275133818249
"CDH2",0.71542628161117
"DSC3",0.936924301236433
"DSC2",0.676896742367909
"DSG2",0.745560191528734
"TTR",0.826291802126577
"B4GALT6",0.504648442095371
"RP11-549B18.1",0.576580913088079
"LRRC37A7P",0.307503425126313
"RP11-326K13.4",0.783423386319975
"TRAPPC8",0.115288519263746
"RNF125",0.655237430427818
"RNF138",0.458684871859636
"GAREM1",0.803720103387778
"DTNA",0.421592282106487
"MAPRE2",0.323924579134598
"ZNF397",0.344276817542424
"RP11-158H5.2",0.478791699166916
"RP11-158H5.8",0.390249941695694
"RP11-158H5.7",0.706879510018468
"ZSCAN30",0.518279376783475
"ZNF271P",0.423915726809714
"RP11-54G14.1",0.92785965076076
"ZNF24",0.276320268767708
"ZNF396",0.516615978368104
"RP11-322E11.5",0.704928067139654
"INO80C",0.438525437782716
"GALNT1",0.216358092590224
"RP11-873E20.1",0.307661672852469
"C18orf21",0.611382182808029
"RPRD1A",0.289049043982074
"SLC39A6",0.404542718506019
"ELP2",0.307953897355528
"MOCOS",0.447085265086344
"RP11-49I11.4",0.514486923720703
"FHOD3",0.364193016018236
"TPGS2",0.49384061318519
"KIAA1328",0.504859230764399
"RP11-95O2.5",0.704392897373156
"CELF4",0.740894396305402
"RPL7AP66",0.88692908033379
"PIK3C3",0.229490441266523
"RP11-456K23.1",0.43526449159359
"SETBP1",0.488637250026489
"SLC14A1",0.563100832413403
"EPG5",0.461897434674147
"PSTPIP2",0.477372468715741
"ATP5A1",0.155083398121453
"HAUS1",0.802569799881722
"C18orf25",0.479623382205611
"RNF165",0.261227025741302
"RP11-687F6.5",0.626421413492485
"KATNAL2",0.645182559435521
"PIAS2",0.528525457090186
"RP11-49K24.3",0.713563702995661
"RP11-49K24.8",0.755579530247497
"HDHD2",0.48027698177801
"IER3IP1",0.319569504188031
"MTCO2P2",0.741692106132407
"SMAD2",0.437526926108195
"ZBTB7C",0.565089047547296
"CTIF",0.644671355897687
"RP11-426J5.3",0.704482135006425
"SMAD7",0.569835061066979
"DYM",0.342619470525212
"C18orf32",0.312953384614105
"RPL17",0.417227447532386
"LIPG",0.518293241239676
"ACAA2",0.295527693661963
"SNHG22",0.647539951625757
"MYO5B",0.69116873018211
"RP11-699C17.1",0.804402344495934
"CFAP53",0.45763485316651
"MBD1",0.217233266868803
"CXXC1",0.221782431500821
"MAPK4",0.71726330133551
"MRO",0.384544736289376
"ME2",0.510420807882356
"ELAC1",0.418410545917207
"SMAD4",0.186412562505806
"MEX3C",0.474337349025261
"MBD2",0.342089441086245
"RP11-850A17.1",0.668248816105019
"POLI",0.437660762077056
"C18orf54",0.480034903859093
"SNRPGP2",0.543633007079202
"CCDC68",0.641530516800574
"TCF4",0.53143516861234
"TXNL1",0.378884790376594
"WDR7",0.530160749149014
"FECH",0.218509851714076
"NARS",0.325513725048604
"RP11-35G9.3",0.577014834294479
"RP11-35G9.5",0.683406063858109
"ATP8B1",0.228088188019699
"NEDD4L",0.650779289794045
"RP11-845C23.2",0.697376423597149
"MALT1",0.389403166133478
"ZNF532",0.545711956020655
"SEC11C",0.480706502584392
"LMAN1",0.508889009182612
"CCBE1",0.521497389481333
"PMAIP1",0.49169283641187
"RNF152",0.700228815080426
"PIGN",0.510082235825872
"KIAA1468",0.29851998732641
"RP11-173A16.1",0.674666728529075
"TNFRSF11A",0.66454143628571
"ZCCHC2",0.466922076803131
"RP11-120K19.4",0.84026022776462
"RP11-120K19.3",0.691016983977007
"PHLPP1",0.358339351364207
"BCL2",0.318800975445732
"KDSR",0.281386484585612
"RP11-635N19.1",0.420827843501247
"VPS4B",0.204928266158302
"SERPINB5",0.956341968469944
"RP11-793J2.1",0.45320358380716
"SERPINB8",0.226914950669296
"CDH19",0.810456149907616
"CTD-2541J13.1",0.707205120385112
"DSEL",0.416583961650059
"TMX3",0.373017983003022
"CCDC102B",0.472091308276187
"DOK6",0.60354948915609
"CD226",0.346840864013253
"RTTN",0.252714192860678
"SOCS6",0.400162525265073
"RP11-41O4.1",0.774221369031215
"TIMM21",0.205607834059027
"CYB5A",0.47968614808687
"FAUP1",0.950665327735283
"CNDP2",0.398427756998188
"ZNF407",0.597328644450939
"LINC00909",0.535576465691899
"ZADH2",0.53823820382135
"TSHZ1",0.464073561422935
"RP11-17M16.2",0.544963703175464
"ZNF516",0.441016226946065
"C18orf65",0.685822001392114
"RP11-162A12.4",0.630722520992344
"RP11-162A12.2",0.419358968146675
"ZNF236",0.568630063647917
"RP11-4B16.1",0.47458892411285
"RP11-4B16.4",0.384129019745575
"MBP",0.436310960518396
"ATP9B",0.403789091501286
"CTD-2286N8.2",0.897247175329353
"NFATC1",0.28637507253459
"RP11-567M16.6",0.596439284865292
"CTDP1",0.167805106415971
"KCNG2",0.583602023949104
"PQLC1",0.17658238837354
"HSBP1L1",0.587155309015082
"TXNL4A",0.261716998486368
"RBFA",0.538261357638717
"RP11-795F19.1",0.587755417362746
"ADNP2",0.548136411538679
"PARD6G-AS1",0.662990062152324
"AC139100.4",0.701352022635358
"AC139100.3",0.703820405368389
"PARD6G",0.589674700584006
"WASH5P",0.820861439564968
"LINC01002",0.717599562167622
"CTD-3113P16.11",0.856892716033347
"PLPP2",0.776277036325638
"MIER2",0.520822774725674
"C2CD4C",0.848050366412895
"SHC2",0.734211164248375
"ODF3L2",0.72210430310393
"MADCAM1",0.585232246704286
"AC005775.2",0.732362094948699
"TPGS1",0.44779686443318
"CDC34",0.240066905002059
"GZMM",0.737932036557523
"BSG",0.503122757334504
"HCN2",0.846949965618739
"POLRMT",0.224426482166847
"FGF22",0.769303377999784
"RNF126",0.25265515929246
"FSTL3",0.462474183473163
"PALM",0.396248307249241
"AC006273.4",0.568451735807057
"AC006273.5",0.693757167456416
"PTBP1",0.199043774302922
"AZU1",0.636268425188755
"PRTN3",0.632905988163817
"ELANE",0.824613657149956
"CFD",0.402808157148633
"MED16",0.561212717935839
"R3HDM4",0.195559718031143
"ARID3A",0.406140972139529
"WDR18",0.515991684939105
"GRIN3B",0.469505712279565
"TMEM259",0.322003735663177
"CNN2",0.411003587649276
"ABCA7",0.381926504887312
"ARHGAP45",0.692184683865382
"POLR2E",0.39323502336015
"GPX4",0.359646211218974
"SBNO2",0.151536168389839
"STK11",0.282143185227172
"CBARP",0.594360125446584
"ATP5D",0.185303397446138
"MIDN",0.375044984238212
"CIRBP",0.295873966250891
"CIRBP-AS1",0.44824303092264
"C19orf24",0.218652202252083
"MUM1",0.444221455362749
"AC004623.3",0.486501031970693
"NDUFS7",0.145601162863753
"LLNLR-307A6.1",0.420009124656088
"AC005329.7",0.188266850456052
"GAMT",0.206906637713072
"DAZAP1",0.236259516356356
"RPS15",0.227673587209733
"CTB-25B13.5",0.967776845919076
"CTB-25B13.12",0.654214559668906
"C19orf25",0.605713108643635
"PCSK4",0.480763522288455
"REEP6",0.582568296299266
"ADAMTSL5",0.383792061118025
"MEX3D",0.394601166647995
"MBD3",0.331939926543706
"UQCR11",0.136239041172732
"TCF3",0.346443591316554
"ATP8B3",0.767097835742952
"CTB-31O20.4",0.491348217836265
"REXO1",0.234963481915712
"KLF16",0.288300452431793
"CTB-31O20.2",0.834211892720613
"ABHD17A",0.225240920127
"SCAMP4",0.501849784283759
"ADAT3",0.52139210549962
"CSNK1G2",0.400045797299619
"AC005306.3",0.519666300180379
"LLNLR-304A6.2",0.807596980926625
"BTBD2",0.437698661635267
"MKNK2",0.269603889614013
"MOB3A",0.23969147049083
"IZUMO4",0.476556520775136
"DOT1L",0.329023166102289
"AP3D1",0.21098623430838
"PLEKHJ1",0.273186984580246
"SF3A2",0.299180194284623
"AMH",0.574951715123811
"JSRP1",0.27097399164662
"OAZ1",0.340388049678882
"C19orf35",0.769938447938432
"LINGO3",0.745607962664128
"LSM7",0.28530569468656
"SPPL2B",0.411788357986709
"TMPRSS9",0.436592588438384
"TIMM13",0.184466608690296
"LMNB2",0.268890982624061
"GADD45B",0.444464642684753
"GNG7",0.374562420356525
"DIRAS1",0.681632849958992
"AC006538.1",0.500155692510381
"SLC39A3",0.269793594910693
"SGTA",0.351038246392421
"THOP1",0.444128707535839
"ZNF554",0.66372676693765
"ZNF555",0.62462922248081
"ZNF556",0.516689159246676
"ZNF57",0.479490418851354
"AC006277.2",0.750455083404023
"ZNF77",0.878892865229055
"AC006277.3",0.587799099501379
"TLE6",0.734954819815679
"TLE2",0.207611795032937
"AES",0.169652725438424
"GNA11",0.367849496527362
"GNA15",0.591733617863607
"S1PR4",0.671098335168516
"NCLN",0.325618503999074
"AC007792.1",0.620035390303328
"NFIC",0.246653442723617
"SMIM24",0.870293969931669
"DOHH",0.261028962178755
"FZR1",0.629959266564492
"C19orf71",0.615993756759678
"HMG20B",0.383563813540006
"MFSD12",0.216816355741897
"GIPC3",0.703430837500462
"TBXA2R",0.671629510197639
"CACTIN-AS1",0.53430936479307
"CACTIN",0.338080667232983
"PIP5K1C",0.601226844436923
"TJP3",0.635745021579431
"AC005954.4",0.693314329231854
"APBA3",0.390806344715979
"MRPL54",0.482542859845845
"MATK",0.620941519953327
"ATCAY",0.530317652540354
"NMRK2",0.445598218516721
"DAPK3",0.366525277903875
"EEF2",0.449140761064872
"PIAS4",0.381167273388677
"CTD-2622I13.3",0.715806772015254
"ZBTB7A",0.201911352175394
"MAP2K2",0.18167102237662
"SIRT6",0.290166818959585
"ANKRD24",0.552918158723288
"EBI3",0.773193691867838
"CCDC94",0.417909624424034
"STAP2",0.8469892935342
"MPND",0.27623235616612
"AC007292.3",0.640644639656074
"AC007292.6",0.702860757967686
"SH3GL1",0.252084443489967
"CHAF1A",0.401422059691643
"CTB-50L17.7",0.658170928917715
"CTB-50L17.8",0.491767949444612
"CTB-50L17.9",0.766450601897888
"UBXN6",0.335795619853352
"CTB-50L17.10",0.300681696699859
"PLIN4",0.472073878853179
"PLIN5",0.494369823661782
"LRG1",0.456331041937295
"SEMA6B",0.432759345863175
"TNFAIP8L1",0.759426778874302
"MYDGF",0.33812087626304
"DPP9-AS1",0.53251807650439
"DPP9",0.232223089888309
"FEM1A",0.41445942517298
"TICAM1",0.279615943777722
"PLIN3",0.721635970328382
"UHRF1",0.776808852266612
"KDM4B",0.252203147448573
"PTPRS",0.550922929535995
"TINCR",0.714939584699902
"SNRPEP4",0.903716133735941
"SAFB",0.214080336103723
"SAFB2",0.214062880550302
"RPL36",0.260020667552915
"C19orf70",0.223917386559104
"HSD11B1L",0.325900689805197
"LONP1",0.419106300690924
"PRR22",0.552133356674831
"DUS3L",0.343333089520761
"NDUFA11",0.213682023466819
"VMAC",0.609581931961377
"CAPS",0.366733470632751
"RANBP3",0.284814217255412
"RFX2",0.518937498284314
"MLLT1",0.263607975858685
"CLPP",0.135743464938177
"ALKBH7",0.163138411247917
"PSPN",0.436512126405461
"GTF2F1",0.254141251667734
"KHSRP",0.25891579638845
"SLC25A41",0.740263597212149
"SLC25A23",0.234713309437594
"DENND1C",0.712337147474721
"TUBB4A",0.617527876554974
"TNFSF9",0.830018482843469
"TNFSF14",0.624545191491017
"CTD-3128G10.7",0.59629900282575
"C3",0.483875552827318
"GPR108",0.435546116436828
"TRIP10",0.330237537219675
"CTD-3128G10.6",0.672484184833973
"SH2D3A",0.85717414092997
"VAV1",0.611871752140619
"ADGRE4P",0.732508518060996
"ZNF557",0.695057715788726
"INSR",0.326812924522647
"ARHGEF18",0.447896598365283
"PEX11G",0.398631163718855
"ZNF358",0.281617699145907
"MCOLN1",0.306697145388482
"PNPLA6",0.258054405194882
"CAMSAP3",1.09258134027096
"XAB2",0.306001645964159
"PET100",0.440484776076018
"STXBP2",0.486313653016085
"RETN",0.585119728133595
"MCEMP1",0.563467637710749
"TRAPPC5",0.339938836172823
"FCER2",0.652083431856163
"CLEC4G",0.599972905737408
"CD209",0.569691506412058
"CLEC4GP1",0.625380420268689
"EVI5L",0.359002788182565
"MAP2K7",0.252967917071202
"TGFBR3L",0.705509350324909
"SNAPC2",0.423303079711101
"CTXN1",0.711568693418664
"TIMM44",0.238024684983549
"ELAVL1",0.242311510352741
"CTD-2325M2.1",0.664639245680671
"CERS4",0.606089016448604
"CD320",0.25442530723257
"NDUFA7",0.163642657470143
"RPS28",0.257496068082264
"KANK3",0.548463786540104
"CTD-2550O8.7",0.633581705664806
"ANGPTL4",0.662713594363214
"RAB11B",0.469445141512276
"RAB11B-AS1",0.57564611344681
"MARCH2",0.370904159770075
"HNRNPM",0.447928591652482
"PRAM1",0.758037317660257
"ZNF414",0.380730531932679
"MYO1F",0.532435430187642
"ADAMTS10",0.343565024542393
"CTD-2529P6.3",0.623549152001452
"ZNF558",0.275594498599449
"ZNF317",0.354892523076938
"OR7D2",0.720600125189544
"CTC-325H20.4",0.813057457314822
"ZNF699",0.582689215716927
"ZNF559",0.412904376494746
"ZNF177",0.601253438694239
"ZNF266",0.616109196282622
"ZNF426",0.821593989966221
"CTC-543D15.8",0.521754353641845
"ZNF121",0.413815244771113
"ZNF561",0.789053398892849
"ZNF561-AS1",0.532716746233461
"ZNF562",0.574145965882586
"RPS4XP22",0.767055164368807
"ZNF812P",0.828219683407418
"CTD-2623N2.3",0.620321625173391
"ZNF846",0.399232422260814
"RPL10P15",0.832429489098406
"FBXL12",0.645287835167024
"UBL5",0.312558005842457
"PIN1",0.221015891580802
"OLFM2",0.654725939850132
"COL5A3",0.538753021963643
"C19orf66",0.237200353791191
"PPAN",0.194615615574082
"P2RY11",0.383296228895639
"EIF3G",0.254851199417062
"DNMT1",0.514597315153648
"S1PR2",0.531080333430724
"MRPL4",0.241025787300331
"ICAM1",0.415929073036693
"ICAM5",0.705080245309195
"ZGLP1",0.299259519459798
"FDX2",0.278315880258901
"RAVER1",0.45207603100867
"AC114271.2",0.650674534576065
"ICAM3",0.799352260245644
"TYK2",0.471849901354615
"PDE4A",0.247460174825002
"CDC37",0.215310044523453
"KEAP1",0.207348560876989
"S1PR5",0.614684963918371
"ATG4D",0.247165497671363
"KRI1",0.329025052370552
"CDKN2D",0.562771944094486
"SLC44A2",0.859151674215262
"ILF3-AS1",0.528599136498609
"ILF3",0.24992483140815
"QTRT1",0.354296036129789
"DNM2",0.269676871786104
"TMED1",0.303327097354502
"C19orf38",0.620042210238534
"CARM1",0.446274288678619
"YIPF2",0.323385407333899
"C19orf52",0.381908135611918
"SMARCA4",0.240123571192578
"LDLR",0.459364563430025
"SPC24",0.782367682412452
"KANK2",0.662152047125444
"CTC-510F12.2",0.386707915555069
"CTC-510F12.3",0.731868845413924
"CTC-510F12.7",0.662128799477756
"ANGPTL8",0.82669116174629
"DOCK6",0.468238683449254
"RAB3D",0.509013028625035
"CCDC159",0.491619464494918
"TMEM205",0.305960893297686
"PLPPR2",0.640940426793287
"CTD-2342J14.6",0.72995865793097
"SWSAP1",0.482494677995945
"EPOR",0.391981194033392
"RGL3",0.380947022423216
"PRKCSH",0.397940282355366
"CCDC151",0.764242657038293
"ZNF653",0.274166956062553
"CTC-398G3.1",0.69671591616058
"ECSIT",0.264012364607833
"CNN1",0.641048882329753
"ELOF1",0.263980697036297
"ZNF627",0.545098001227065
"ACP5",0.723722001211791
"HNRNPA1P10",0.812330613771346
"ZNF833P",0.698825413439098
"ZNF823",0.67982786599907
"ZNF441",0.413086291202516
"ZNF491",0.487441761034586
"ZNF440",0.6941760665419
"ZNF439",0.672917832925776
"ZNF69",0.665730277418756
"ZNF700",0.340344745038381
"ZNF763",0.419836740145192
"CTD-2006C1.2",0.667470525426587
"ZNF433",0.667865038008085
"ZNF878",0.734050377673222
"ZNF844",0.417507411556754
"ZNF788",0.488284111999606
"ZNF20",0.680634082759023
"CTC-359D24.3",0.784409116836895
"ZNF625",0.720232447981878
"ZNF136",0.535993679617074
"CTD-2666L21.1",0.698470727994573
"CTD-2666L21.2",0.770424560556724
"ZNF44",0.400971101590584
"ZNF563",0.791425652028024
"ZNF442",0.52234800290307
"CTD-3105H18.4",0.696043621269544
"ZNF799",0.62676336685557
"ZNF443",0.648216584095112
"ZNF709",0.887792085471365
"ZNF564",0.568433628986501
"PGK1P2",0.748079134143272
"ZNF791",0.394499870674566
"ZNF490",0.849462779766295
"RPL10P16",0.905815915043507
"MAN2B1",0.376563078415303
"WDR83",0.528106429673179
"WDR83OS",0.332997654242024
"DHPS",0.298785166727501
"CTD-2192J16.26",0.651763842819888
"FBXW9",0.509299499579083
"TNPO2",0.559395465216839
"C19orf43",0.25452197417363
"ASNA1",0.23992881073433
"JUNB",0.42614514988527
"PRDX2",0.220874012457702
"RNASEH2A",0.457028071271072
"HOOK2",0.400112103097322
"DNASE2",0.419504089399274
"GCDH",0.376632168931185
"RPS6P25",0.773472485817397
"SYCE2",0.682557576689948
"FARSA",0.172616404596265
"CALR",0.413718562980874
"RAD23A",0.28636981256933
"GADD45GIP1",0.227568330498912
"NFIX",0.16892562857653
"AC007787.3",0.775911190217385
"LYL1",0.505493550126701
"TRMT1",0.152442513915397
"NACC1",0.318861591622156
"STX10",0.288177096054403
"IER2",0.571763680674955
"RPL12P42",0.732444362961119
"CACNA1A",0.717367552788109
"CCDC130",0.281785067657562
"MRI1",0.581644282363073
"C19orf53",0.224653314723279
"ZSWIM4",0.350222900427337
"MIR24-2",0.492374656282519
"C19orf57",0.549553088101817
"CC2D1A",0.201395342191516
"DCAF15",0.375150319705099
"PODNL1",0.527697910991061
"RFX1",0.631653028393829
"IL27RA",0.680437142974453
"PALM3",0.62473111849594
"EEF1DP1",0.845888501552265
"MISP3",0.462698683342088
"SAMD1",0.195821560234966
"PRKACA",0.569230815301079
"ASF1B",0.601628508931917
"CTB-55O6.12",0.586098346381959
"ADGRL1",0.573996620794714
"ADGRE5",0.808229479861018
"DDX39A",0.191503488522371
"PKN1",0.442457535961216
"PTGER1",0.782483168932369
"SNRPGP15",0.821811216880408
"GIPC1",0.401637461629933
"DNAJB1",0.721860838351623
"TECR",0.297050210492047
"NDUFB7",0.0939726458276067
"ITGB1P1",0.84477923381904
"ZNF333",0.422744005782526
"ADGRE2",0.601549476499742
"CASP14",0.906844413548596
"SYDE1",0.318863217707028
"ILVBL",0.722013055240292
"NOTCH3",0.411814521817773
