"","source_variances"
"DEDD2",0.497651222335674
"ZNF526",0.507533229136026
"GSK3A",0.290621065664369
"AC006486.10",0.778041077230702
"ERF",0.387153060280605
"CIC",0.256267674995562
"PRR19",0.620833585578509
"PAFAH1B3",0.322142206487766
"TMEM145",0.575717213173301
"MEGF8",0.394554751842782
"CNFN",0.814304195060998
"LIPE-AS1",0.708855881381173
"LIPE",0.750165527519837
"CTB-50E14.5",0.622234316900521
"CEACAM1",0.680700779471797
"CD177",0.610830096214416
"LYPD3",0.832993531003538
"PHLDB3",0.454825521755803
"ZNF575",0.648426468928922
"ETHE1",0.414298318837791
"PINLYP",0.551613084980624
"XRCC1",0.399298066911939
"IRGQ",0.58732258493406
"ZNF576",0.567227327797241
"SRRM5",0.305124787761964
"ZNF428",0.431205779248369
"CADM4",0.396130343661904
"PLAUR",0.250210830975424
"SMG9",0.290455800708243
"KCNN4",0.469384141855677
"LYPD5",0.635989412071818
"ZNF283",0.663254139422052
"ZNF404",0.424173465910716
"RP11-15A1.4",0.732941887045547
"RP11-15A1.3",0.785035995205188
"ZNF45",0.619768251417837
"ZNF221",0.645294611193514
"ZNF155",0.680551010794451
"RP11-15A1.8",0.71899755519392
"RP11-15A1.7",0.819603448368852
"ZNF230",0.655575510465379
"ZNF222",0.736015910810287
"ZNF223",0.686183764680781
"ZNF284",0.421900134959638
"ZNF224",0.23164433437304
"ZNF225",0.517710550625401
"AC084219.4",0.545658324737377
"ZNF234",0.419208550498222
"ZNF226",0.378441546627933
"ZNF227",0.457599532273251
"CTC-204F22.1",0.722280504250376
"ZNF233",0.720520813359772
"ZNF235",0.536301984203089
"ZNF112",0.65194046171278
"ZNF285",0.624425488486116
"ZNF229",0.704675333324528
"ZNF285B",0.701855192063462
"ZNF180",0.649733611386847
"PVR",0.257229442932849
"AC092066.1",0.36908741020511
"CEACAM19",0.463039740254703
"CEACAM16",0.514803799399578
"CTB-171A8.1",0.78835291322528
"BCL3",0.202480218812295
"BCAM",0.665368894880907
"NECTIN2",0.390553067326372
"TOMM40",0.32925803172143
"APOE",0.470438865657927
"APOC1",0.517800374559307
"APOC2",0.698088274295178
"CLPTM1",0.16116665098151
"RELB",0.253647817280909
"CLASRP",0.240492112682311
"ZNF296",0.69239517977291
"GEMIN7",0.442999202036982
"CTB-179K24.3",0.711001864448391
"PPP1R37",0.354746580394102
"TRAPPC6A",0.434200796808871
"BLOC1S3",0.560086327250082
"EXOC3L2",0.681600976836088
"MARK4",0.360016857986368
"CKM",0.86807151929759
"KLC3",0.642444333670133
"ERCC2",0.378829491469063
"PPP1R13L",0.456630803029716
"CD3EAP",0.527114047412775
"FOSB",0.694831238053179
"ERCC1",0.6093019043104
"PPM1N",0.556419666930903
"RTN2",0.407595222419198
"VASP",0.24027739708065
"GPR4",0.465000620577551
"OPA3",0.42606751750413
"EML2",0.48719778258624
"GIPR",0.368750892055565
"SNRPD2",0.325166943030399
"QPCTL",0.404636905712972
"AC007191.4",0.604165567614758
"FBXO46",0.509135417327314
"AC074212.6",0.363142116359781
"SIX5",0.452520986626834
"DMPK",0.500595713221875
"DMWD",0.426305487662106
"AC092301.3",0.741921434699772
"SYMPK",0.320658641126991
"IRF2BP1",0.523124273233548
"MYPOP",0.393028520393342
"NOVA2",0.465639951084522
"CCDC61",0.351219102757531
"PGLYRP1",0.762642424411921
"HIF3A",0.251897732089415
"AC007193.10",0.507144685723989
"PPP5C",0.397633168027521
"AC007193.9",0.485823467149722
"CCDC8",0.618616750541505
"PNMAL1",0.590014806988306
"PNMAL2",0.504196248603655
"PPP5D1",0.75141711790248
"CALM3",0.403232309571905
"PTGIR",0.356237000472594
"DACT3",0.489745123947398
"PRKD2",0.334317842740943
"FKRP",0.545639315892163
"STRN4",0.246024202810728
"SLC1A5",0.622214328730917
"AP2S1",0.236163407439426
"ARHGAP35",0.293500329045686
"CTD-2233K9.1",0.748588366304514
"NPAS1",0.609840896188255
"TMEM160",0.646871351785863
"SAE1",0.329965406944096
"ZC3H4",0.38393493945543
"BBC3",0.456750999893712
"CCDC9",0.412799376065805
"INAFM1",0.340177182842511
"C5AR1",0.518738231598567
"C5AR2",0.434476179507892
"DHX34",0.134836815213856
"MEIS3",0.339568394176715
"SLC8A2",0.396447671620104
"KPTN",0.400675801484693
"NAPA-AS1",0.499008279627655
"RP11-43N16.4",0.278157333306227
"NAPA",0.271691254619336
"ZNF541",0.592490957410826
"CTD-3001H11.2",0.645516647515277
"GLTSCR1",0.469984926461824
"EHD2",0.465703184419421
"GLTSCR2",0.615719037546899
"GLTSCR2-AS1",0.593903655673286
"SEPW1",0.477250297522825
"PLA2G4C",0.566841069140992
"LIG1",0.336645481210736
"C19orf68",0.502852284203665
"CARD8-AS1",0.658871184296656
"CARD8",0.48277061088148
"CCDC114",0.537638019133202
"EMP3",0.335530009158229
"TMEM143",0.317792364814016
"KDELR1",0.331679992342416
"GRIN2D",0.569803872524567
"GRWD1",0.178802232865374
"KCNJ14",0.540307843982601
"CYTH2",0.386039756240867
"SULT2B1",0.638066161138506
"RPL18",0.427223979398448
"AC022154.7",0.792709472830705
"SPHK2",0.381150030616417
"DBP",0.445796954548016
"SEC1P",0.773413885345352
"CA11",0.517972283242072
"NTN5",0.581758253365182
"FUT2",0.724871522965083
"MAMSTR",0.688955023711333
"RASIP1",0.477507267628977
"IZUMO1",0.505757134605513
"FUT1",0.379534879710964
"BCAT2",0.495282820123249
"HSD17B14",0.535951833032331
"PLEKHA4",0.383315912983667
"PPP1R15A",0.623456810723149
"NUCB1",0.376057221742579
"DHDH",0.705150989140165
"BAX",0.473953635856343
"CTD-2639E6.9",0.872398268292419
"FTL",0.523247498253504
"GYS1",0.619146586381121
"RUVBL2",0.346166582679343
"LHB",0.336295983088077
"CTB-60B18.10",0.281694207289126
"SNRNP70",0.28939683520615
"LIN7B",0.326066710408593
"C19orf73",0.458169081853386
"PPFIA3",0.543935992015416
"HRC",0.598610015477157
"TRPM4",0.428255843924572
"SLC6A16",0.359554298600893
"CD37",0.33337422016179
"CTC-301O7.4",0.394961239312736
"TEAD2",0.41223561129994
"SLC17A7",0.599176049172852
"ALDH16A1",0.648771482000852
"PIH1D1",0.508271920428824
"FLT3LG",0.352712878140486
"RPL13A",0.412478447517106
"RPS11",0.393638384427391
"FCGRT",0.187938887464099
"RCN3",0.305473391480112
"PRRG2",0.427202229377276
"NOSIP",0.314708952720061
"PRR12",0.476429037923159
"RRAS",0.394946254683692
"SCAF1",0.53298140162237
"IRF3",0.17783355680448
"BCL2L12",0.373301946828206
"PRMT1",0.293418674699369
"ADM5",0.461497812340261
"CPT1C",0.326246049408807
"CTB-33G10.1",0.834527394094937
"TSKS",0.562145580936349
"AP2A1",0.292585384376096
"AC006942.4",0.640157704224932
"FUZ",0.371595692349689
"MED25",0.545154822189971
"PTOV1",0.282888529692152
"PTOV1-AS1",0.34071307595899
"AC018766.6",0.705191417637685
"PTOV1-AS2",0.198098985740917
"PNKP",0.513804941328302
"TBC1D17",0.288658568351715
"AKT1S1",0.374772248020323
"IL4I1",0.578918839950062
"NUP62",0.322288985197463
"ATF5",0.722434839775555
"SIGLEC11",0.477262085197145
"SIGLEC16",0.603773685022446
"VRK3",0.342713216099992
"ZNF473",0.451495950880157
"FLJ26850",0.779586202617359
"MYH14",0.373385187052342
"NR1H2",0.249405317558411
"KCNC3",0.659630709176939
"NAPSB",0.587653604637893
"NAPSA",0.344922240316251
"POLD1",0.37556269943057
"SPIB",0.631328170035456
"MYBPC2",0.732077596749384
"FAM71E1",0.699467398932465
"EMC10",0.449624949465849
"JOSD2",0.361167762135328
"LRRC4B",0.624351643393849
"C19orf81",0.85906000849816
"CLEC11A",0.395914524414291
"C19orf48",0.448210901856038
"MGC45922",0.634764371205689
"KLK1",0.193850957361712
"KLK3",0.864806722690845
"KLK10",0.790067599935127
"KLK11",0.536753831072078
"KLK14",0.680828970833668
"CTU1",0.371790582906181
"SIGLEC9",0.279079263054227
"SIGLEC7",0.42743179028093
"SIGLEC17P",0.71809715090281
"CD33",0.299116582073522
"VSIG10L",0.540877216429753
"ETFB",0.408206151773713
"CLDND2",0.410937422147842
"NKG7",0.47034047427481
"SIGLEC10",0.328638704059856
"SIGLEC6",0.698678251163603
"ZNF175",0.489136301528457
"AC018755.16",0.575963254192255
"SIGLEC5",0.524208523642008
"SIGLEC14",0.613641938757179
"SPACA6",0.402124742574293
"HAS1",0.638416203002906
"FPR2",0.457034325238975
"FPR3",0.342167865207984
"FPR1",0.357843144646689
"AC074141.3",0.308005954991292
"ZNF577",0.332407411717769
"ZNF649",0.622118404999499
"ZNF613",0.701052926396189
"ZNF350-AS1",0.752752188447894
"ZNF350",0.53937996860632
"ZNF615",0.348669097560874
"ZNF614",0.722499020134423
"ZNF432",0.453358522522088
"CTC-471J1.11",0.707329798836634
"CTC-471J1.2",0.460108802738616
"ZNF841",0.411866581453004
"ZNF616",0.39166354696903
"RPL37P23",0.767692838935482
"ZNF836",0.4648273081362
"PPP2R1A",0.225058373582806
"ZNF766",0.363998613379755
"ZNF480",0.658522826290397
"ZNF610",0.373816972429865
"ZNF880",0.748273218278269
"ZNF528-AS1",0.689182401720565
"ZNF528",0.454966709685463
"ZNF578",0.717518468164094
"ZNF808",0.500995611080414
"ZNF701",0.51540434268079
"ZNF137P",0.470799106103642
"CTD-3099C6.11",0.767546023778003
"CTD-3099C6.9",0.458409511463795
"ZNF83",0.447693786671401
"ZNF611",0.531676175063157
"ZNF600",0.54050109134474
"ZNF28",0.509683849461504
"ZNF468",0.624730299363635
"CTD-2331H12.5",0.490516050558152
"ZNF320",0.530743794025361
"ZNF888",0.505489153462072
"ZNF321P",0.476643397422911
"ZNF816",0.526475664418494
"ZNF702P",0.615948736165558
"ZNF160",0.425429556411595
"ZNF415",0.603532816940886
"ZNF347",0.487726116969255
"ZNF665",0.525220967674741
"CTD-2245F17.3",0.445054050511244
"NDUFV2P1",0.806782091145625
"ZNF677",0.686496993217398
"ZNF845",0.539411299390763
"ZNF525",0.425191547605773
"ZNF765",0.513913187649174
"TPM3P9",0.52886656069703
"ZNF761",0.532809274731933
"ZNF813",0.459178531320973
"TPM3P6",0.817958411437377
"CTD-2224J9.8",0.777126524177569
"ZNF331",0.527095663420096
"NLRP12",0.456823759918215
"MYADM",0.478443459884194
"OSCAR",0.332822373520392
"NDUFA3",0.29428044373021
"TFPT",0.542703383138812
"PRPF31",0.483672871287234
"AC012314.8",0.397049941696688
"CNOT3",0.310045824466097
"LENG1",0.222461039151089
"TMC4",0.636166429108637
"MBOAT7",0.320063035889849
"TSEN34",0.45795694168264
"RPS9",0.358850475972259
"LILRB3",0.342584432525157
"AC010492.2",0.545816757936253
"LILRA6",0.308346156465414
"LILRB5",0.664397488561118
"LILRB2",0.334061910338725
"LILRA5",0.431301568934968
"LAIR1",0.222954547028011
"TTYH1",0.625134764821912
"AC008746.12",0.365829710074323
"AC008746.5",0.5516144171576
"LENG8-AS1",0.435685694884182
"LENG8",0.372589037418225
"LENG9",0.654922924209076
"CDC42EP5",0.624403187893669
"LILRA2",0.341170307973788
"LILRA1",0.446950388894891
"LILRB1",0.307522927934919
"LILRB4",0.306471214192124
"FCAR",0.679878850699978
"CTB-61M7.2",0.557164998857493
"CTC-550B14.7",0.681348592975803
"GP6",0.658291319408839
"RDH13",0.552216011769181
"EPS8L1",0.542069074849387
"PPP1R12C",0.223349301658948
"TNNT1",0.777930176022341
"TNNI3",0.842741191721185
"DNAAF3",0.667861465613473
"PTPRH",0.457162327417882
"CTD-2587H24.10",0.756066535968241
"TMEM86B",0.37267595972043
"PPP6R1",0.250368886072665
"HSPBP1",0.431997047320249
"BRSK1",0.456103871612234
"TMEM150B",0.528484465143091
"KMT5C",0.375417362748372
"TMEM238",0.477100712946057
"RPL28",0.402275022790194
"UBE2S",0.462880368808634
"ISOC2",0.387723808127258
"ZNF628",0.464663689020607
"NAT14",0.368808279570699
"SSC5D",0.384870995867971
"SBK3",0.730144948457252
"ZNF579",0.351895324164425
"FIZ1",0.374482265310558
"ZNF524",0.248820775643924
"ZNF865",0.512802581675306
"CTD-2537I9.18",0.679522592899225
"ZNF784",0.291282811560316
"ZNF580",0.363053019199938
"ZNF581",0.401242310506707
"CCDC106",0.313631350090237
"U2AF2",0.238809713442278
"CTD-2537I9.12",0.356567781168196
"CTD-2537I9.13",0.757417090407742
"EPN1",0.226272603994169
"ZNF787",0.245660718830789
"ZNF444",0.423088849559708
"CTD-2621I17.3",0.408143334539262
"ZSCAN5A",0.638543730115633
"ZNF542P",0.670222639716734
"ZNF582",0.679796759667525
"ZNF582-AS1",0.48377819207003
"ZNF583",0.56883040426899
"ZNF667",0.43276573453785
"ZNF667-AS1",0.711000193840349
"ZNF471",0.280259831075745
"AC005498.3",0.808444717497733
"ZFP28",0.466414865440223
"AC007228.11",0.55837071543236
"ZNF470",0.635021977804643
"ZNF71",0.691857216666236
"SMIM17",0.690033827003005
"ZNF835",0.696299398940934
"AC007228.9",0.868211165766343
"PEG3",0.461481193018103
"ZNF264",0.686582731824675
"AURKC",0.588737439276148
"ZNF805",0.640159240131814
"CTC-444N24.8",0.460359146378029
"ZNF460",0.566059500931523
"CTC-444N24.6",0.615811843749078
"CTC-444N24.7",0.76875229694188
"CTC-444N24.11",0.298722967327271
"ZNF543",0.576560033788787
"ZNF304",0.601793495414049
"CTC-444N24.13",0.793498122393492
"ZNF547",0.597305869373484
"TRAPPC2B",0.646272476464707
"ZNF548",0.551147689679431
"ZNF17",0.57018037688819
"ZNF749",0.788636626168989
"AC004076.5",0.732339777928915
"VN1R1",0.49830319228664
"ZNF772",0.579273925276942
"ZNF419",0.454853717205608
"ZNF773",0.581927397943415
"ZNF549",0.704842636784404
"ZNF550",0.495703555488892
"ZNF416",0.666974267551839
"ZIK1",0.508864258157215
"ZNF530",0.62098765483783
"ZNF134",0.611195724534218
"ZNF211",0.451610864563509
"ZNF551",0.502121001843473
"ZNF154",0.419615189886475
"ZNF671",0.526011508417284
"ZNF776",0.376242514385773
"ZNF586",0.624272161991325
"ZNF552",0.497398967664521
"ZNF587B",0.281474563108951
"ZNF587",0.393156471575801
"CTD-2583A14.8",0.419497656449494
"CTD-2583A14.11",0.342273037824992
"ZNF814",0.251808153490016
"ZNF417",0.526930368899096
"ZNF418",0.489046206242058
"ZNF256",0.700491331894614
"C19orf18",0.500071756281288
"CTD-2368P22.1",0.486141313465014
"ZNF606",0.381564147001051
"ZNF135",0.38108553547846
"ZSCAN18",0.361447454497802
"ZNF329",0.62349837810876
"ZNF274",0.402207875755714
"ZNF544",0.505135741835638
"CTD-3138B18.6",0.720828391523544
"CTD-3138B18.5",0.734359310504405
"ZNF8",0.508893804428695
"ERVK3-1",0.481724586012634
"LLNLR-245B6.1",0.216697522786722
"ZSCAN22",0.487101353317609
"A1BG-AS1",0.638882011587598
"A1BG",0.687273745575445
"CTD-2619J13.9",0.583731493511077
"CTD-2619J13.3",0.783658739261957
"ZNF497",0.489961315115867
"ZNF837",0.704063550653843
"RPS5",0.367730384049569
"ZNF584",0.77094899152384
"CTD-2619J13.14",0.494907706746352
"CTD-2619J13.16",0.860459543274732
"CTD-2619J13.17",0.491326483331602
"ZNF132",0.464826828940621
"CTD-2619J13.19",0.688368948490856
"ZNF324B",0.399525595751043
"ZNF324",0.322642813275407
"ZNF446",0.339900199246013
"SLC27A5",0.481436405723591
"ZBTB45",0.426957499383723
"TRIM28",0.256101180642572
"CHMP2A",0.292795247482036
"UBE2M",0.215786168578348
"MZF1-AS1",0.423101840037095
"MZF1",0.244510179202813
"CENPBD1P1",0.399912279623086
"C20orf96",0.482544562554369
"ZCCHC3",0.787110003503228
"SOX12",0.437734871312063
"NRSN2",0.38277431297517
"NRSN2-AS1",0.654943748439207
"TRIB3",0.581231211881375
"RBCK1",0.297274004771368
"TBC1D20",0.303719625716934
"CSNK2A1",0.218100365462749
"TCF15",0.715946340904918
"SRXN1",0.369251694649386
"SLC52A3",0.513349730953228
"FAM110A",0.405045889454101
"ANGPT4",0.57993758512708
"RSPO4",0.760525508464972
"PSMF1",0.165275442576821
"ACTG1P3",0.596983336764696
"TMEM74B",0.430850627934093
"C20orf202",0.716674526477947
"SNPH",0.394575334107346
"SDCBP2-AS1",0.693377414606614
"SDCBP2",0.321281075218993
"RP11-314N13.3",0.773786551872774
"FKBP1A",0.263080482934397
"NSFL1C",0.432270004003593
"SIRPB2",0.380773563572901
"SIRPB1",0.519533597815596
"RP5-858L17.1",0.723263020991471
"SIRPA",0.274859648470699
"STK35",0.585162414817755
"TGM3",0.835713688501959
"SNRPB",0.180885586181719
"ZNF343",0.585652929634406
"TMC2",0.635961853226755
"NOP56",0.320276076992759
"IDH3B",0.503147277922614
"EBF4",0.448029957562005
"CPXM1",0.516958696578985
"VPS16",0.472402647116353
"PCED1A",0.199586735890282
"PTPRA",0.363705484007932
"MRPS26",0.25929326221865
"UBOX5-AS1",0.693530848366707
"FASTKD5",0.523324343267486
"UBOX5",0.556852527471638
"LZTS3",0.506303215734595
"DDRGK1",0.235288433295201
"ITPA",0.342868611190578
"SLC4A11",0.69774602157113
"C20orf194",0.423988653419659
"ATRN",0.31349936875981
"ADAM33",0.520026730377323
"SIGLEC1",0.419223391213835
"HSPA12B",0.529235134929149
"C20orf27",0.46803035647484
"SPEF1",0.668078942563375
"CENPB",0.18668121517266
"CDC25B",0.366512951560967
"AP5S1",0.581131935194708
"MAVS",0.397865553177466
"RP11-119B16.2",0.842800317679987
"PANK2",0.338752921127218
"RP4-681N20.5",0.572259087572946
"RNF24",0.160478876279434
"FTLP3",0.830046820492139
"SMOX",0.659508680454204
"ADRA1D",0.855588738284756
"RPS4XP2",0.759040105497462
"PRNP",0.291691554514792
"RASSF2",0.30436920753894
"SLC23A2",0.473683495175316
"TMEM230",0.378323459935022
"PCNA",0.285860951642147
"CDS2",0.442265220872898
"LINC00654",0.621916474494942
"EIF4EP1",0.678274111621095
"GPCPD1",0.373112186885926
"C20orf196",0.778275376157489
"CHGB",0.509366568383341
"TRMT6",0.401577386791781
"MCM8",0.460408143540409
"RP5-967N21.11",0.721151254891132
"CRLS1",0.333095401270098
"LRRN4",0.459641626673686
"FERMT1",0.55819408010443
"BMP2",0.628534526367694
"TMX4",0.209708994702305
"PLCB1",0.211636124738078
"PLCB4",0.506865275741846
"LAMP5",0.572083083692222
"ANKEF1",0.521900210626703
"SNAP25",0.475356970253576
"MKKS",0.554565904619242
"SLX4IP",0.493670591155802
"JAG1",0.48305234557755
"BTBD3",0.696259838301516
"RP4-742J24.2",0.617288693197418
"SPTLC3",0.494565731151265
"ISM1",0.700946789729595
"GAPDHP2",0.842440759765342
"TASP1",0.459676400903139
"ESF1",0.395710051327715
"NDUFAF5",0.596743403042317
"MACROD2",0.544418921911441
"FLRT3",0.4535472804786
"KIF16B",0.571665651050353
"SNRPB2",0.307994778737092
"BFSP1",0.562249244947911
"DSTN",0.231452204147417
"RRBP1",0.247970867062101
"SNX5",0.468090127219029
"MGME1",0.555549712499514
"PET117",0.720760666759982
"KAT14",0.319007184218661
"ZNF133",0.272047983964647
"DZANK1",0.507902478526517
"POLR3F",0.493402194499871
"RBBP9",0.408132936723848
"SEC23B",0.169647801186678
"LINC00493",0.294447914960859
"DTD1",0.333273555666555
"RP5-1068E13.7",0.464325968957536
"SLC24A3",0.485743324423814
"RP1-122P22.4",0.774573732686617
"RP1-122P22.2",0.716954295127731
"RPL12P12",0.863876563429475
"RP5-999L4.2",0.713794912931132
"RIN2",0.491886015589531
"NAA20",0.245173447312245
"CRNKL1",0.453338745375276
"RALGAPA2",0.294337352584697
"RPL24P2",0.683552134849607
"KIZ",0.421964578221457
"RPS15AP1",0.812197647668318
"RP1-198K11.5",0.624637423815231
"XRN2",0.112691804838999
"THBD",0.676544837104501
"RP4-737E23.6",0.617372674831159
"CD93",0.29949496689665
"RP4-737E23.2",0.740597183110381
"NXT1",0.46393734087483
"LINC01431",0.527661496675768
"GZF1",0.560212962302711
"NAPB",0.315406854093701
"RP11-218C14.8",0.847652023476771
"CST3",0.251007197512088
"SYNDIG1",0.635310144398471
"CST7",0.537454052120235
"APMAP",0.295749010611824
"ACSS1",0.320913106766636
"VSX1",0.683817951210558
"ENTPD6",0.371494110690739
"RP5-965G21.3",0.438265869262763
"RP5-965G21.4",0.625023767083716
"PYGB",0.431799831276612
"RP5-965G21.6",0.776833353840199
"ABHD12",0.5189680485224
"GINS1",0.565918041346685
"NINL",0.419033813104202
"NANP",0.60163949545082
"ZNF337-AS1",0.617527046473651
"RP4-694B14.8",0.676409803496158
"ZNF337",0.416717038927859
"VN1R108P",0.676234793566148
"FAM182B",0.609829092346309
"FRG1CP",0.652950914832741
"FRG1DP",0.835203630204505
"FRG1EP",0.907569804390684
"FRG1BP",0.685821336809083
"DEFB124",0.683495401726975
"REM1",0.57755578747147
"HM13",0.264846348432433
"MCTS2P",0.547413733602178
"HM13-IT1",0.520461869562572
"ID1",0.620118969567947
"COX4I2",0.65223469306399
"ABALON",0.692863421510043
"BCL2L1",0.380137415576553
"TPX2",0.509588291674027
"MYLK2",0.621869829847902
"FOXS1",0.56308141106326
"DUSP15",0.638681928992685
"PDRG1",0.53992579066936
"CCM2L",0.433453077281974
"RP1-310O13.7",0.751796117656812
"HCK",0.284543596480193
"TM9SF4",0.457578175370303
"RSL24D1P6",0.877448647221155
"TSPY26P",0.523637768456856
"PLAGL2",0.580982748304919
"POFUT1",0.44245334102746
"KIF3B",0.350163257770422
"ASXL1",0.398176377567426
"NOL4L",0.499053904944231
"BAK1P1",0.781683701734147
"COMMD7",0.427919132336629
"DNMT3B",0.573940470659066
"MAPRE1",0.173432641774165
"RP5-1085F17.3",0.432614601160552
"EFCAB8",0.783243633140177
"CDK5RAP1",0.481362944789614
"SNTA1",0.304081663683222
"CBFA2T2",0.355277863353465
"RP1-63M2.7",0.855806495727879
"ACTL10",0.42375217251383
"NECAB3",0.483357640869387
"E2F1",0.592166788599669
"PXMP4",0.31317835755228
"ZNF341",0.498669468760984
"ZNF341-AS1",0.760708381732894
"CHMP4B",0.321782534841503
"RP5-1125A11.7",0.683661298510781
"RALY",0.214021113511954
"RALY-AS1",0.554250595637803
"EIF2S2",0.288388344182752
"RP4-785G19.2",0.784046198929162
"RP4-785G19.5",0.820625797325787
"AHCY",0.459665425647507
"ITCH",0.255252778510175
"DYNLRB1",0.349488615348385
"MAP1LC3A",0.51090880424683
"PIGU",0.513866825493597
"TP53INP2",0.526440988635045
"NCOA6",0.343334042444621
"ACSS2",0.487474927371005
"GGT7",0.324329741352282
"GSS",0.362641956164789
"MYH7B",0.334417149179257
"TRPC4AP",0.317203135992552
"EDEM2",0.393364909800799
"PROCR",0.68312422926052
"MMP24",0.566420091639397
"RP4-614O4.13",0.563704065108728
"MMP24-AS1",0.419721455238546
"EIF6",0.226229619227457
"UQCC1",0.302266107853529
"CEP250",0.401026202736551
"ERGIC3",0.273567969386498
"RPL36P4",0.807114159795526
"FER1L4",0.663019335617073
"SPAG4",0.373744980465233
"RBM12",0.38738740821416
"CPNE1",0.598267025409534
"NFS1",0.463238404797562
"ROMO1",0.391513489476778
"RBM39",0.256490031700052
"PHF20",0.368485699905193
"SCAND1",0.290149465721326
"NORAD",0.424893271909727
"EPB41L1",0.437002546649889
"AAR2",0.327058823262204
"DLGAP4",0.488433557919529
"MYL9",0.556108374395584
"DLGAP4-AS1",0.714297660388088
"TGIF2",0.601992648214934
"C20orf24",0.337334255856554
"SLA2",0.645107004404089
"NDRG3",0.330061808363219
"DSN1",0.543898866877394
"SOGA1",0.325531050181029
"TLDC2",0.676291974943023
"SAMHD1",0.343809625548362
"RBL1",0.515747366855415
"RPN2",0.130528903215571
"MROH8",0.545849596542801
"MANBAL",0.3413342485355
"SRC",0.36532877440177
"NNAT",0.70734796063333
"RP11-425M5.7",0.752585570908293
"BLCAP",0.505463425614584
"CTNNBL1",0.220062205008655
"VSTM2L",0.575252447405622
"TTI1",0.43977246072106
"RPRD1B",0.701578088077641
"TGM2",0.397545084224507
"KIAA1755",0.483811931392289
"LBP",0.54653984758628
"RP4-564F22.5",0.610508886996349
"SNORA71B",0.621959236746932
"SNHG17",0.562690329260399
"SNHG11",0.299074950439041
"RALGAPB",0.2483261447095
"ACTR5",0.572358488711112
"RN7SKP173",0.790031490909128
"PPP1R16B",0.490638167039701
"FAM83D",0.824891468886407
"DHX35",0.486136089969649
"MAFB",0.380053102997865
"TOP1",0.183730388494658
"PLCG1",0.237457271843342
"PLCG1-AS1",0.598536965125205
"ZHX3",0.260273152070831
"LPIN3",0.193503685130214
"EMILIN3",0.707333623253724
"CHD6",0.32061536409951
"SRSF6",0.404214629227512
"L3MBTL1",0.213078616597494
"SGK2",0.410096384693557
"IFT52",0.31060176400991
"MYBL2",0.63020482796545
"TOX2",0.708919810299501
"JPH2",0.794180670690387
"OSER1",0.338708938638417
"OSER1-AS1",0.44546830411325
"FITM2",0.363462926781274
"RPL37AP1",0.813009168091057
"TTPAL",0.405695723136025
"SERINC3",0.203615532501792
"PKIG",0.439348817287319
"ADA",0.701422312535603
"RP11-445H22.3",0.627704733291384
"WISP2",0.684925988648767
"KCNK15-AS1",0.824241439102023
"KCNK15",0.41973164600621
"YWHAB",0.187366974719071
"PABPC1L",0.345457027374418
"TOMM34",0.43297972564279
"STK4-AS1",0.628009073453407
"STK4",0.47639233048382
"PI3",0.720997416975642
"SLPI",0.4428609929903
"RP3-453C12.14",0.563360544072124
"SDC4",0.43298075094042
"SYS1",0.307544503057681
"DBNDD2",0.230591337023527
"TP53TG5",0.877982610956597
"PIGT",0.398414423952524
"WFDC2",0.318556096701961
"RPS2P7",0.770600576339344
"WFDC3",0.729574493120462
"DNTTIP1",0.48124723050757
"UBE2C",0.535099372830144
"TNNC2",0.86464100053015
"SNX21",0.390706252829038
"ACOT8",0.401945028842483
"ZSWIM3",0.490627273468674
"ZSWIM1",0.668517689618562
"SPATA25",0.756219112918624
"NEURL2",0.774899608532766
"CTSA",0.275561152873451
"RP3-337O18.9",0.547349362615811
"PLTP",0.387665954650284
"PCIF1",0.286854012686358
"ZNF335",0.301544835147855
"MMP9",0.634950224535045
"NCOA5",0.588893659473727
"CD40",0.553288854428402
"CDH22",0.645518222725421
"SLC35C2",0.340223901390169
"ELMO2",0.428560745530497
"ZNF334",0.302258831374468
"SLC13A3",0.731974565668147
"RP1-101A2.1",0.819782236840971
"TP53RK",0.448356626870133
"RP1-28H20.3",0.804587635799854
"SLC2A10",0.42393734065612
"EYA2",0.566146216965482
"RP4-569M23.4",0.726251523832088
"RP4-569M23.2",0.808317749115138
"ZMYND8",0.629677317080069
"RP1-148H17.1",0.51777238192801
"NCOA3",0.433495795071055
"SULF2",0.291765282928367
"PREX1",0.328682848468592
"ARFGEF2",0.174613653893117
"CSE1L",0.413621913299327
"ARPC3P1",0.779546456761799
"STAU1",0.224502142570543
"DDX27",0.214671598573248
"ZNFX1",0.262370263022677
"ZFAS1",0.329683407714508
"KCNB1",0.388449019209242
"PTGIS",0.525211057866896
"B4GALT5",0.218015614409645
"SLC9A8",0.322910040147146
"SPATA2",0.41950406379836
"RNF114",0.43777516352035
"KRT18P4",0.693555975427705
"SNAI1",0.603334127174406
"UBE2V1",0.378357669480605
"TMEM189",0.44062228857964
"LINC01273",0.787462992882459
"CEBPB-AS1",0.464182142946878
"CEBPB",0.564832642299564
"LINC01272",0.372644148480877
"LINC01270",0.695315531159076
"PTPN1",0.564336446883133
"RP4-530I15.9",0.481133303022577
"FAM65C",0.713201213449319
"PARD6B",0.628878247481931
"BCAS4",0.50946278871442
"ADNP",0.51349476509739
"ADNP-AS1",0.713465743552105
"DPM1",0.29104717331184
"MOCS3",0.466941986361716
"NFATC2",0.431102235616685
