,gene_name,centrality,rank
8184,PER2,0.8976898799987014,292
14647,DLG1,0.8976368769861379,293
14549,YWHAE,0.8975984304736796,294
12146,NCOA5,0.8975975531142119,295
6721,CTD-2033A16.2,0.8975968112327061,296
10105,EEF1A1P12,0.8975857762877972,297
12100,COLEC12,0.8975729590926815,298
13946,NPC2,0.8975507866203026,299
4519,F8A1,0.8975207483588994,300
7852,ATP1B3-AS1,0.8975117980846126,301
2737,NFATC1,0.8975105810975813,302
770,HLA-DOB,0.8974855803673629,303
14789,RUVBL1,0.8974610649513457,304
14191,SLC39A14,0.8974420604183286,305
4958,RP11-7F17.5,0.897438073481992,306
6496,LOXL4,0.8973678851264981,307
13937,DPM2,0.8973672223790916,308
7793,G0S2,0.8973613055397373,309
2189,RP11-569G13.2,0.8973454816065207,310
8354,CLIP2,0.8973374225598811,311
10114,RPL10P16,0.8972839218459017,312
10587,RP11-388C12.8,0.8972412194737611,313
2464,CH507-9B2.3,0.8971062598516276,314
7673,ASGR1,0.8970981119880643,315
620,KIF12,0.8970621887008043,316
12696,ZNF256,0.8970264012863115,317
12852,HUWE1,0.8968638046573221,318
14375,DDX42,0.8968527491953135,319
12767,TMEM187,0.8968219821945589,320
13379,KAT2B,0.8967095216448813,321
14761,RAB5C,0.896683851164688,322
24,CELA3A,0.8966573448877683,323
4359,RP11-91P24.5,0.8966504172810214,324
11364,YTHDF1,0.8966353412826615,325
13956,HDAC2,0.8966270828086232,326
2567,PLA2G1B,0.8965963886517037,327
13789,UBE2B,0.8965629233828177,328
2509,CPZ,0.8965600361251291,329
14274,CLN5,0.8965392901371263,330
13289,ODC1,0.8965222418190829,331
12864,VEGFB,0.8964597188201276,332
13977,CHFR,0.8964326162061835,333
12521,MAP3K5,0.8964113537293203,334
724,GKN2,0.8964033246223178,335
2875,RNASE7,0.8963438305658512,336
7189,FABP6,0.8963215221142943,337
13550,XRCC6,0.896196978638742,338
8342,KYAT3,0.896118099640237,339
9495,ZNF552,0.8960936597535756,340
4930,AC011747.4,0.8960238042253509,341
11723,SCN9A,0.8959465994091351,342
13335,RBBP8,0.8959408717964791,343
4117,HIST1H1E,0.8959355755290618,344
12972,DDR1,0.8958832763297258,345
12880,VHL,0.8958684892016149,346
13780,XPR1,0.8958497545877105,347
14734,EIF2S2,0.8958241592130414,348
10344,SNHG22,0.8958034865571357,349
12687,BTRC,0.8957412485770987,350
1092,TPSB2,0.8957241203524252,351
3638,ZNF346-IT1,0.8957177386126693,352
5032,PRDM6,0.895709795016007,353
12063,TPI1P1,0.8956971250308805,354
14561,ATF2,0.8956919417653391,355
13664,ASF1B,0.8956851448911516,356
13102,PBX3,0.8956717513960843,357
12333,CEP152,0.895666661713813,358
12301,SCYL3,0.8956188759950278,359
7422,RP11-264B17.2,0.895566347809149,360
14124,SOS1,0.8955551472818335,361
13958,COMMD1,0.895522796359222,362
5182,RP11-62H7.2,0.8954733160663577,363
9979,C17orf107,0.8954310313572328,364
10667,MZT2A,0.8953786464292445,365
8715,NANOS1,0.8953719013696486,366
13341,CD47,0.8952612163045861,367
14442,SNRNP70,0.8951884168189556,368
29,CLPS,0.8951878943552825,369
11069,FAM104A,0.8951665298426648,370
10658,C1orf50,0.8951376006140804,371
7651,RP11-861E21.2,0.8951356830506704,372
14263,GNB1,0.8951328939553532,373
13903,ANXA2,0.8951294496367814,374
8145,ENTPD2,0.8951204482318985,375
12492,TANK,0.8950931824860288,376
8993,POLB,0.8950892659436582,377
12145,SNRNP27,0.8950817044272562,378
14345,CXXC1,0.8950725902258153,379
12647,TFAP4,0.8950668388224738,380
13092,RERE,0.8950344679054582,381
13613,ITGA6,0.8950157996204492,382
12763,PCBP2,0.894994678413047,383
1154,SLC6A4,0.8949937812361937,384
2382,AC005795.1,0.8949604404288807,385
5001,IL10RB-AS1,0.8949191146236076,386
13209,RSPO3,0.894910962985446,387
8256,ANAPC5,0.8948745056820189,388
7720,RP11-479G22.8,0.8948572974977345,389
10256,RPLP0P6,0.8948181344152852,390
6609,C1orf116,0.8948062042013534,391
12482,ATF1,0.8947585519684667,392
12147,RP11-81A22.4,0.8947525368218743,393
845,GATA4,0.8947375944457646,394
14347,RBM5,0.8947133160912397,395
14221,SOD1,0.8946781256777387,396
11039,ACYP1,0.8945968963765266,397
13731,POLE3,0.8945527308763213,398
13023,TAP1,0.8945234193704706,399
13676,HDAC5,0.8944979896320472,400
9643,CKS1B,0.8944848381725083,401
12523,SKIV2L,0.8944092375393674,402
14614,SGSM3,0.8943956906377258,403
6594,STEAP1B,0.8943762291246029,404
3286,RP11-407G23.2,0.8943505446250467,405
13790,EZH1,0.8943288805573499,406
13974,MLH1,0.8943233785615978,407
9441,KAZALD1,0.8943010102453761,408
